0.1315418756371831,0.48989907108173225,-0.4668853357411515,0.044527089972535766,-0.8432720962999367,1.7142857142857142,1,
-0.09035173177237206,0.45117219507008016,-0.3322959315229639,-0.0038046797635749563,-0.7596002294956173,1.0,1,
0.12473028647205878,0.46058204957169885,-0.45349997446402823,0.04263082071104751,-0.7723279213213113,1.0909090909090908,1,
-0.02464280325785948,0.4784042163872226,-0.35341147599041567,-0.008597782237341348,-0.6945577013381076,1.2222222222222223,1,
-0.08112468453849125,0.46864272130814344,-0.3264245388540584,0.023562021811582057,-0.8086626062959567,1.2142857142857142,1,
0.049279208059848235,0.46604530190396587,-0.3867687705291728,0.0072924983515536695,-0.7293172353417374,1.0,1,
0.02032928963495483,0.4786893792347171,-0.39440120567188963,0.03006799558440957,-0.8309799987414264,1.4545454545454546,1,
-0.08623644062664257,0.4511478726591295,-0.34205142857560944,0.011148834252806822,-0.8003085011314042,1.25,1,
0.04000534733981896,0.42325596464270504,-0.4055026817168272,0.028152365353126714,-0.7926656022744758,1.2,1,
0.033955351496911,0.41473188376945236,-0.40423654388672586,0.02588442207896286,-0.7942051002770103,1.3636363636363635,1,
-0.00700005788823973,0.4233164181426211,-0.37327758351520857,0.018975983269161823,-0.7758947763209061,1.6,1,
-0.027742566471302136,0.46627358573825245,-0.34500097680407327,-0.01219486253483069,-0.7232506166747101,1.2727272727272727,1,
-0.3060000129961679,0.4326834070631263,-0.30223883082801356,-0.03297870550404802,-0.7638359285080975,1.0,1,
0.07432020913188961,0.40610048622704986,-0.42901937709813104,0.008996997881434193,-0.7691663593569349,1.8,1,
-0.10376771585742972,0.40080761816306837,-0.3510311825142909,-0.0116573521075491,-0.7436307644033109,1.2,1,
0.028242768471719294,0.4240849861185704,-0.38849413955736734,-0.011563218962601679,-0.7124098126461661,1.0,1,
-0.16536416824939557,0.41257864536613437,-0.3239944326988013,-0.03598141121058277,-0.7018668780963482,1.4444444444444444,1,
0.014510519589460376,0.44229564981681396,-0.37233744027278903,-0.032712202260937316,-0.6209599443563368,1.1111111111111112,1,
0.08132308886572284,0.40533791432395455,-0.45370728273886685,0.00918165556756341,-0.7549052513595035,1.625,1,
0.21138737562393672,0.4017133677018969,-0.5793688481129172,0.005617395889860344,-0.8193524661176967,1.2727272727272727,1,
0.1065728793602915,0.42474047950689103,-0.4617549223869495,0.00568384419367384,-0.8127596950937988,1.2,1,
0.04222696702897206,0.4017613204292331,-0.41760319442503824,-0.007279526952408939,-0.7862904950508516,1.1818181818181819,1,
-0.23177637346817964,0.4591906508029737,-0.31502599589987557,-0.021845124949615234,-0.7408396260382096,1.125,1,
-0.059335318506835,0.39797894171101644,-0.37648984882692416,0.0016600041769284327,-0.8240246312733919,1.1,1,
-0.05666788563446299,0.43351043322118993,-0.3702877997436122,0.0062170674730557315,-0.8192637924741777,1.0555555555555556,1,
-0.06792683588125632,0.41139146601191634,-0.36253979863236363,0.00967736810520824,-0.8288950854064232,1.368421052631579,1,
0.09758255751845676,0.4074770154559234,-0.4792339667690243,0.015917229422672673,-0.8262538762383628,1.25,1,
