@RELATION "prosodic features"
    
    @ATTRIBUTE meanpitch numeric
    @ATTRIBUTE pitchrange numeric
    @ATTRIBUTE pitchsd numeric
    @ATTRIBUTE meanintensity numeric
    @ATTRIBUTE intensityrange numeric
    @ATTRIBUTE speakingrate numeric
    @ATTRIBUTE class {0,1}
    
    @DATA
    -0.03494284598790127,1.9971658506195862,0.3617690062458588,-0.0075017230717694386,-0.5946918889667517,1.2,1
0.0702348059331215,2.137216616748752,0.4168288855102771,0.06288780470592896,-0.7095301244668509,1.6666666666666667,1
-0.15666979070124415,0.7872903656854748,-0.13322845413395432,-0.010525904695018115,-0.2524723611546564,1.0,1
-0.0727721318005307,0.9364577224720178,-0.10401673728946906,-0.022842821323436825,-0.33922829439231694,1.0,1
0.31905534543940034,0.9595553861258316,-0.1881155938176943,0.0910621900047244,-0.3606417086996853,1.2,1
-0.21840475375714652,1.8933211223842838,0.26738936922592205,0.016467670947446302,-0.6423544313499058,1.0,1
0.19707095244465633,0.9745259247955096,-0.11772395562297233,0.034781926931504524,-0.369881761901361,1.1666666666666667,1
0.2633950269496966,0.9238326105762117,-0.14974444705114773,0.02161770016921044,-0.35538080263658495,1.4615384615384615,1
-0.021438382280861184,1.242911176721309,0.020771703873107367,0.014969071733032977,-0.2976592523249611,1.0,1
-0.13668386721200873,0.9383812792246857,-0.07012867901237052,0.008615931345539387,-0.4265735179930971,1.1666666666666667,1
0.0032722519416462648,1.1015699363470506,-0.02657901112828354,-0.05469435895354315,-0.2772575463977611,1.4545454545454546,1
0.0212618830452355,1.065236231012713,-0.05264319322250519,0.04654445759809818,-0.47407807852180656,1.0,1
0.10426766102245986,0.6947884556252804,-0.2662709000123415,0.0179548472497446,-0.5041494301840348,1.3636363636363635,1
0.13449254843343292,1.3105184181443406,0.06344729627298346,0.0005502768342317675,-0.293280159224786,1.0,1
0.1548690827579751,1.022188900447539,-0.029681008140025462,0.00015335643151885632,-0.31036123837242446,1.5,1
0.2572314138383056,1.0459237218269506,-0.034940810265824344,0.09614748540930235,-0.3467945528750351,1.4,1
